type,recipe_id,ingredient,amount_sum,units_std,servings,calories,value,amount_per,calories_per
cupcake,261244,cream cheese,1,cups,30,227,"1 (8 ounce) package cream cheese, softened",0.03333333333333333,7.566666666666666
cupcake,261244,eggs,3,eggs,30,227,3 eggs,0.1,7.566666666666666
cupcake,261244,flour,2.5,cups,30,227,2 1/2 cups all-purpose flour,0.08333333333333333,7.566666666666666
cupcake,261244,oil,0.5,cups,30,227,1/2 cup vegetable oil,0.016666666666666666,7.566666666666666
cupcake,261244,salt,0.03124995,cups,30,227,1 1/2 teaspoons fine sea salt,0.001041665,7.566666666666666
cupcake,261244,spice,0.0833332,cups,30,227,2 teaspoons ground cinnamon;1 teaspoon ground allspice;1 teaspoon ground ginger,0.002777773333333333,7.566666666666666
cupcake,261244,sugar,4,cups,30,227,1 cup white sugar;1 cup packed light brown sugar;2 cups confectioners' sugar,0.13333333333333333,7.566666666666666
cupcake,261244,vanilla,0.0416666,cups,30,227,1 teaspoon vanilla extract;1 teaspoon vanilla extract,0.0013888866666666665,7.566666666666666
cupcake,261244,vegetable,4,cups,30,227,"4 cups shredded carrots, or to taste",0.13333333333333333,7.566666666666666
cupcake,261245,baking powder,0.0208333,cups,12,483,1 teaspoon baking powder,0.0017361083333333333,40.25
cupcake,261245,butter,0.1875,cups,12,483,3 tablespoons butter,0.015625,40.25
cupcake,261245,cream cheese,0.5,cups,12,483,1/2 (8 ounce) package cream cheese (such as philadelphia®),0.041666666666666664,40.25
cupcake,261245,eggs,3,eggs,12,483,3 eggs,0.25,40.25
cupcake,261245,flour,1.6666666666666665,cups,12,483,1 2/3 cups all-purpose flour,0.13888888888888887,40.25
cupcake,261245,oil,0.625,cups,12,483,1/2 cup vegetable oil;2 tablespoons vegetable oil,0.052083333333333336,40.25
cupcake,261245,salt,0.01041665,cups,12,483,1/2 teaspoon salt,8.680541666666666e-4,40.25
cupcake,261245,spice,0.0416666,cups,12,483,2 teaspoons ground cinnamon,0.0034722166666666665,40.25
cupcake,261245,sugar,3.2708333,cups,12,483,"1 1/4 cups brown sugar;1 teaspoon vanilla sugar;1 (16 ounce) package confectioners' sugar, or as needed",0.2725694416666667,40.25
cupcake,261245,unitless,2,NA,12,483,"1/2 lemon, juiced;1 lemon, zested",0.16666666666666666,40.25
cupcake,261245,vegetable,2.25,cups,12,483,2 1/4 cups grated carrots,0.1875,40.25
cupcake,261246,baking soda,0.026041625,cups,12,274,1 1/4 teaspoons baking soda,0.0021701354166666666,22.833333333333332
cupcake,261246,eggs,2,eggs,12,274,"2 eggs, room temperature",0.16666666666666666,22.833333333333332
cupcake,261246,flour,1.5,cups,12,274,1 1/2 cups all-purpose flour,0.125,22.833333333333332
cupcake,261246,fruit,0.5,cups,12,274,1/2 cup drained crushed pineapple,0.041666666666666664,22.833333333333332
cupcake,261246,nut,0.5,cups,12,274,1/2 cup shredded coconut,0.041666666666666664,22.833333333333332
cupcake,261246,oil,0.5,cups,12,274,1/2 cup olive oil,0.041666666666666664,22.833333333333332
cupcake,261246,salt,0.01041665,cups,12,274,1/2 teaspoon salt,8.680541666666666e-4,22.833333333333332
cupcake,261246,spice,0.046874925,cups,12,274,1 1/2 teaspoons ground cinnamon;1/2 teaspoon ground nutmeg;1/4 teaspoon ground ginger,0.00390624375,22.833333333333332
cupcake,261246,sugar,1.4583333333333333,cups,12,274,1 cup white sugar;2 tablespoons white sugar;1/3 cup brown sugar,0.12152777777777778,22.833333333333332
cupcake,261246,vanilla,0.0208333,cups,12,274,1 teaspoon vanilla extract,0.0017361083333333333,22.833333333333332
cupcake,261246,vegetable,2,cups,12,274,2 cups shredded carrots,0.16666666666666666,22.833333333333332
cupcake,261247,baking soda,0.0416666,cups,24,228,2 teaspoons baking soda,0.0017361083333333333,9.5
cupcake,261247,butter,0.5,cups,24,228,1/2 cup butter,0.020833333333333332,9.5
cupcake,261247,buttermilk,0.75,cups,24,228,3/4 cup buttermilk,0.03125,9.5
cupcake,261247,cream cheese,1,cups,24,228,"1 (8 ounce) package cream cheese, softened",0.041666666666666664,9.5
cupcake,261247,eggs,3,eggs,24,228,3 eggs,0.125,9.5
cupcake,261247,flour,2,cups,24,228,1 cup all-purpose flour;1 cup whole wheat flour,0.08333333333333333,9.5
cupcake,261247,fruit,1.875,cups,24,228,"1 (15 ounce) can pineapple chunks, drained",0.078125,9.5
cupcake,261247,nut,1,cups,24,228,1 cup sweetened flaked coconut,0.041666666666666664,9.5
cupcake,261247,oil,0.3333333333333333,cups,24,228,1/3 cup vegetable oil,0.013888888888888888,9.5
cupcake,261247,salt,0.03124995,cups,24,228,1 1/2 teaspoons salt,0.00130208125,9.5
cupcake,261247,spice,0.0208333,cups,24,228,1 teaspoon ground cinnamon,8.680541666666666e-4,9.5
cupcake,261247,sugar,2.5,cups,24,228,"1/2 cup white sugar, or to taste;2 cups confectioners' sugar",0.10416666666666667,9.5
cupcake,261247,vanilla,0.0416666,cups,24,228,"2 teaspoons vanilla extract, divided",0.0017361083333333333,9.5
cupcake,261247,vegetable,2,cups,24,228,2 cups grated carrots,0.08333333333333333,9.5
cupcake,261443,baking powder,0.01041665,cups,10,403,1/2 teaspoon baking powder,0.001041665,40.3
cupcake,261443,butter,0.5,cups,10,403,"1/2 cup butter, softened",0.05,40.3
cupcake,261443,eggs,4,eggs,10,403,2 eggs;2 egg whites,0.4,40.3
cupcake,261443,flour,1,cups,10,403,1 cup all-purpose flour,0.1,40.3
cupcake,261443,milk,0.5,cups,10,403,1/2 cup whole milk,0.05,40.3
cupcake,261443,nut,1.5,cups,10,403,1 cup ground hazelnuts;1/2 cup nutella® hazelnut spread,0.15,40.3
cupcake,261443,salt,0.0013020833333333333,cups,10,403,1 pinch salt,1.3020833333333333e-4,40.3
cupcake,261443,sugar,2,cups,10,403,1 cup granulated sugar;1 cup confectioners' sugar,0.2,40.3
cupcake,261443,water,0.0416666,cups,10,403,2 teaspoons water,0.00416666,40.3
cupcake,261448,butter,0.3333333333333333,cups,24,83,1/3 cup melted butter,0.013888888888888888,3.4583333333333335
cupcake,261448,eggs,4,eggs,24,83,4 egg whites,0.16666666666666666,3.4583333333333335
cupcake,261448,flour,1,cups,24,83,"3/4 cup almond flour;1/4 cup all-purpose flour, sifted",0.041666666666666664,3.4583333333333335
cupcake,261448,nut,0.5,cups,24,83,1/2 cup nutella® hazelnut spread,0.020833333333333332,3.4583333333333335
cupcake,261448,sugar,1.25,cups,24,83,"1 1/4 cups confectioners' sugar, plus extra for dusting",0.052083333333333336,3.4583333333333335
cupcake,261589,baking powder,0.0833332,cups,36,135,2 teaspoons baking powder;2 teaspoons baking powder,0.002314811111111111,3.75
cupcake,261589,butter,2,cups,36,135,3/4 cup unsalted butter;1/4 cup unsalted butter;3/4 cup unsalted butter;1/4 cup unsalted butter,0.05555555555555555,3.75
cupcake,261589,chocolate,1.375,cups,36,135,9 tablespoons unsweetened cocoa powder;2 tablespoons chocolate sprinkles;9 tablespoons unsweetened cocoa powder;2 tablespoons chocolate sprinkles,0.03819444444444445,3.75
cupcake,261589,cream cheese,2,cups,36,135,"1 (8 ounce) package cream cheese, softened;1 (8 ounce) package cream cheese, softened",0.05555555555555555,3.75
cupcake,261589,eggs,6,eggs,36,135,3 eggs;3 eggs,0.16666666666666666,3.75
cupcake,261589,flour,2,cups,36,135,1 cup all-purpose flour;1 cup all-purpose flour,0.05555555555555555,3.75
cupcake,261589,other,0.25,cups,36,135,"1 ounce fondant, ready-to-use, white;1 ounce fondant, ready-to-use, white",0.006944444444444444,3.75
cupcake,261589,sugar,4.25,cups,36,135,"3/4 cup white sugar;2 tablespoons white sugar;1 cup confectioners' sugar, sifted;1/4 cup white sugar;3/4 cup white sugar;2 tablespoons white sugar;1 cup confectioners' sugar, sifted;1/4 cup white sugar",0.11805555555555555,3.75
cupcake,261589,unitless,2,NA,36,135,180 miniature semisweet chocolate chips;180 miniature semisweet chocolate chips,0.05555555555555555,3.75
cupcake,261589,vanilla,0.0208333,cups,36,135,1/2 teaspoon vanilla extract;1/2 teaspoon vanilla extract,5.787027777777778e-4,3.75
cupcake,261589,water,0.625,cups,36,135,"5 tablespoons boiling water, or as needed;5 tablespoons boiling water, or as needed",0.017361111111111112,3.75
cupcake,262447,baking powder,0.0416666,cups,12,538,2 teaspoons baking powder,0.0034722166666666665,44.833333333333336
cupcake,262447,butter,1.25,cups,12,538,"3/4 cup unsalted butter;1/2 cup unsalted butter, softened",0.10416666666666667,44.833333333333336
cupcake,262447,chocolate,0.5625,cups,12,538,9 tablespoons unsweetened cocoa powder,0.046875,44.833333333333336
cupcake,262447,eggs,3,eggs,12,538,3 eggs,0.25,44.833333333333336
cupcake,262447,flour,1,cups,12,538,1 cup all-purpose flour,0.08333333333333333,44.833333333333336
cupcake,262447,milk,0.125,cups,12,538,2 tablespoons milk,0.010416666666666666,44.833333333333336
cupcake,262447,other,1.3125,cups,12,538,1 (10.5 ounce) package miniature marshmallows,0.109375,44.833333333333336
cupcake,262447,salt,0.0013020833333333333,cups,12,538,1 pinch salt,1.0850694444444444e-4,44.833333333333336
cupcake,262447,sugar,3.875,cups,12,538,3/4 cup white sugar;2 tablespoons white sugar;3 cups confectioners' sugar,0.3229166666666667,44.833333333333336
cupcake,262447,unitless,3,NA,12,538,"6 large marshmallows, halved lengthwise;5 black licorice laces;24 candy eyeballs",0.25,44.833333333333336
cupcake,262447,vanilla,0.015624975,cups,12,538,3/4 teaspoon vanilla extract,0.00130208125,44.833333333333336
cupcake,262447,water,0.3125,cups,12,538,"5 tablespoons boiling water, or more if needed",0.026041666666666668,44.833333333333336
cupcake,262507,baking powder,0.03124995,cups,12,380,1 1/2 teaspoons baking powder,0.0026041625,31.666666666666668
cupcake,262507,cream cheese,0.5,cups,12,380,"1 (4 ounce) package cream cheese, softened",0.041666666666666664,31.666666666666668
cupcake,262507,eggs,2,eggs,12,380,2 eggs,0.16666666666666666,31.666666666666668
cupcake,262507,flour,1.5,cups,12,380,1 1/2 cups sifted all-purpose flour,0.125,31.666666666666668
cupcake,262507,fruit,0.0416666,cups,12,380,1 1/2 teaspoons key lime zest;1/2 teaspoon key lime zest,0.0034722166666666665,31.666666666666668
cupcake,262507,fruit juice,0.21874995,cups,12,380,3 tablespoons key lime juice;1 1/2 teaspoons key lime juice,0.0182291625,31.666666666666668
cupcake,262507,milk,0.5,cups,12,380,1/2 cup milk,0.041666666666666664,31.666666666666668
cupcake,262507,nut,1,cups,12,380,1 cup sweetened flaked coconut,0.08333333333333333,31.666666666666668
cupcake,262507,oil,0.75,cups,12,380,1/2 cup virgin coconut oil;1/4 cup virgin coconut oil,0.0625,31.666666666666668
cupcake,262507,salt,0.005208325,cups,12,380,1/4 teaspoon salt,4.340270833333333e-4,31.666666666666668
cupcake,262507,sugar,2.5,cups,12,380,1 cup white sugar;1 1/2 cups confectioners' sugar,0.20833333333333334,31.666666666666668
cupcake,262507,vanilla,0.0208333,cups,12,380,1 teaspoon vanilla extract,0.0017361083333333333,31.666666666666668
cupcake,262585,baking powder,0.01041665,cups,30,401,1/2 teaspoon baking powder,3.4722166666666663e-4,13.366666666666667
cupcake,262585,baking soda,0.0208333,cups,30,401,1 teaspoon baking soda,6.944433333333333e-4,13.366666666666667
cupcake,262585,butter,2.25,cups,30,401,"1 cup unsalted butter, softened;2 tablespoons unsalted butter, softened;1 cup unsalted butter, softened;2 tablespoons unsalted butter, softened",0.075,13.366666666666667
cupcake,262585,eggs,3,eggs,30,401,3 eggs,0.1,13.366666666666667
cupcake,262585,flour,3.5,cups,30,401,3 1/2 cups all-purpose flour,0.11666666666666667,13.366666666666667
cupcake,262585,fruit,0.0416666,cups,30,401,2 teaspoons grated lemon zest,0.0013888866666666665,13.366666666666667
cupcake,262585,milk,0.125,cups,30,401,2 tablespoons milk,0.004166666666666667,13.366666666666667
cupcake,262585,other,0.1875,cups,30,401,1 (1.5 ounce) tube black decorating gel,0.00625,13.366666666666667
cupcake,262585,salt,0.01041665,cups,30,401,1/2 teaspoon salt,3.4722166666666663e-4,13.366666666666667
cupcake,262585,sour cream,2,cups,30,401,1 (16 ounce) container sour cream,0.06666666666666667,13.366666666666667
cupcake,262585,sugar,7.75,cups,30,401,1 3/4 cups white sugar;5 cups confectioners' sugar;1 cup pink sugar sprinkles,0.25833333333333336,13.366666666666667
cupcake,262585,unitless,2,NA,30,401,"30 large marshmallows, cut in half lengthwise;30 candy-coated milk chocolate pieces (such as m&m's®)",0.06666666666666667,13.366666666666667
cupcake,262585,vanilla,0.0416666,cups,30,401,1 teaspoon vanilla extract;1 teaspoon vanilla extract,0.0013888866666666665,13.366666666666667
cupcake,262603,baking powder,0.0208333,cups,8,399,1 teaspoon baking powder,0.0026041625,49.875
cupcake,262603,butter,0.65625,cups,8,399,"6 1/2 tablespoons unsalted butter, at room temperature;1/4 cup unsalted butter",0.08203125,49.875
cupcake,262603,cream cheese,0.25,cups,8,399,"1/4 cup cream cheese, softened",0.03125,49.875
cupcake,262603,eggs,2,eggs,8,399,2 small eggs,0.25,49.875
cupcake,262603,flour,0.75,cups,8,399,3/4 cup all-purpose flour,0.09375,49.875
cupcake,262603,other,0.5,cups,8,399,1/2 cup assorted colored sprinkles,0.0625,49.875
cupcake,262603,salt,0.0013020833333333333,cups,8,399,1 pinch salt,1.6276041666666666e-4,49.875
cupcake,262603,sugar,1.3958333,cups,8,399,"6 tablespoons white sugar;1 teaspoon vanilla sugar;1 cup confectioners' sugar, or as needed",0.1744791625,49.875
cupcake,262603,unitless,2,NA,8,399,8 large marshmallows;8 candy-coated milk chocolate pieces (such as m&m's®),0.25,49.875
cupcake,262603,vanilla,0.03124995,cups,8,399,1 teaspoon vanilla extract;1/2 teaspoon vanilla extract,0.00390624375,49.875
cupcake,42098,baking powder,0.05208325,cups,24,196,2 1/2 teaspoons baking powder,0.0021701354166666666,8.166666666666666
cupcake,42098,eggs,2,eggs,24,196,2 eggs,0.08333333333333333,8.166666666666666
cupcake,42098,flour,2.25,cups,24,196,2 1/4 cups all-purpose flour,0.09375,8.166666666666666
cupcake,42098,margarine,0.6666666666666666,cups,24,196,"2/3 cup margarine, softened",0.027777777777777776,8.166666666666666
cupcake,42098,milk,1.25,cups,24,196,1 1/4 cups milk,0.052083333333333336,8.166666666666666
cupcake,42098,salt,0.0208333,cups,24,196,1 teaspoon salt,8.680541666666666e-4,8.166666666666666
cupcake,42098,sugar,1.75,cups,24,196,1 cup brown sugar;3/4 cup white sugar,0.07291666666666667,8.166666666666666
cupcake,42098,unitless,1,NA,24,196,"24 small chocolate eggs, unwrapped",0.041666666666666664,8.166666666666666
cupcake,42098,vanilla,0.0208333,cups,24,196,1 teaspoon vanilla extract,8.680541666666666e-4,8.166666666666666
cupcake,69133,baking powder,0.0625,cups,24,345,1 tablespoon baking powder,0.0026041666666666665,14.375
cupcake,69133,butter,1,cups,24,345,1 cup butter,0.041666666666666664,14.375
cupcake,69133,chocolate,2.125,cups,24,345,1/2 cup unsweetened cocoa powder;1 (13 ounce) jar chocolate-hazelnut spread (such as nutella®),0.08854166666666667,14.375
cupcake,69133,eggs,3,eggs,24,345,3 eggs,0.125,14.375
cupcake,69133,flour,2.25,cups,24,345,2 1/4 cups all-purpose flour,0.09375,14.375
cupcake,69133,milk,0.75,cups,24,345,3/4 cup milk,0.03125,14.375
cupcake,69133,nut,0.5,cups,24,345,1/4 cup hazelnut liqueur;1/4 cup chopped hazelnuts,0.020833333333333332,14.375
cupcake,69133,sugar,1.5,cups,24,345,1 1/2 cups white sugar,0.0625,14.375
cupcake,69133,unitless,1,NA,24,345,24 chocolate-hazelnut truffles (such as ferrero rocher®),0.041666666666666664,14.375
cupcake,69133,vanilla,0.0208333,cups,24,345,1 teaspoon vanilla extract,8.680541666666666e-4,14.375
cupcake,7562,baking powder,0.05208325,cups,24,126,2 1/2 teaspoons baking powder,0.0021701354166666666,5.25
cupcake,7562,butter,0.5,cups,24,126,"1/2 cup butter, softened",0.020833333333333332,5.25
cupcake,7562,eggs,2,eggs,24,126,2 eggs,0.08333333333333333,5.25
cupcake,7562,flour,1.75,cups,24,126,1 3/4 cups all-purpose flour,0.07291666666666667,5.25
cupcake,7562,milk,0.6666666666666666,cups,24,126,2/3 cup milk,0.027777777777777776,5.25
cupcake,7562,salt,0.005208325,cups,24,126,1/4 teaspoon salt,2.1701354166666666e-4,5.25
cupcake,7562,sugar,1,cups,24,126,1 cup white sugar,0.041666666666666664,5.25
cupcake,7562,unitless,1,NA,24,126,24 flat bottomed ice cream cones,0.041666666666666664,5.25
cupcake,7562,vanilla,0.0208333,cups,24,126,1 teaspoon vanilla extract,8.680541666666666e-4,5.25
cupcake,76930,butter,0.125,cups,8,220,2 tablespoons very soft butter,0.015625,27.5
cupcake,76930,eggs,4,eggs,8,220,"4 eggs, separated",0.5,27.5
cupcake,76930,flour,0.25,cups,8,220,1/4 cup instant flour (wondra),0.03125,27.5
cupcake,76930,fruit,0.53124995,cups,8,220,1 1/2 teaspoons finely grated orange zest;6 tablespoons orange marmalade;2 tablespoons orange-flavored liqueur,0.06640624375,27.5
cupcake,76930,fruit juice,0.5,cups,8,220,"1/4 cup juice from a large orange;4 tablespoons fresh lemon juice, divided",0.0625,27.5
cupcake,76930,milk,1,cups,8,220,1 cup milk,0.125,27.5
cupcake,76930,sugar,0.75,cups,8,220,"3/4 cup sugar, divided",0.09375,27.5
cupcake,76935,chocolate,1,cups,8,494,"8 ounces semisweet chocolate chips, or bars, cut into bite-size chunks",0.125,61.75
cupcake,76935,eggs,5,eggs,8,494,5 large eggs,0.625,61.75
cupcake,76935,flour,0.0833332,cups,8,494,"4 teaspoons flour (or matzo meal, ground in a blender to a fine powder)",0.01041665,61.75
cupcake,76935,fruit,0.75,cups,8,494,"1 (6 ounce) container raspberries, barely moistened and rolled in about",0.09375,61.75
cupcake,76935,margarine,1,cups,8,494,1 cup unsalted butter or unsalted margarine*,0.125,61.75
cupcake,76935,salt,0.0013020833333333333,cups,8,494,pinch of salt,1.6276041666666666e-4,61.75
cupcake,76935,sugar,1,cups,8,494,1/2 cup sugar;1/2 cup sugar right before serving,0.125,61.75
cupcake,79313,baking soda,0.026041625,cups,12,639,1 1/4 teaspoons baking soda,0.0021701354166666666,53.25
cupcake,79313,butter,0.5,cups,12,639,"1/2 cup unsalted butter, softened",0.041666666666666664,53.25
cupcake,79313,chocolate,0.25,cups,12,639,2 ounces white chocolate,0.020833333333333332,53.25
cupcake,79313,cream,0.125,cups,12,639,2 tablespoons heavy cream,0.010416666666666666,53.25
cupcake,79313,cream cheese,1,cups,12,639,"1 (8 ounce) package cream cheese, softened",0.08333333333333333,53.25
cupcake,79313,eggs,2,eggs,12,639,"2 eggs, lightly beaten",0.16666666666666666,53.25
cupcake,79313,flour,1.5,cups,12,639,1 1/2 cups all-purpose flour,0.125,53.25
cupcake,79313,fruit,0.51041665,cups,12,639,1/2 teaspoon orange extract;1/2 cup crushed pineapple,0.04253472083333334,53.25
cupcake,79313,nut,1,cups,12,639,1 cup chopped walnuts,0.08333333333333333,53.25
